eventid,iyear,imonth,iday,extended,country,region,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,multiple,success,suicide,attacktype1,attacktype2,targtype1,targsubtype1,natlty1,targtype2,targsubtype2,natlty2,gname,individual,nperps,nperpcap,claimed,claimmode,weaptype1,weapsubtype1,weaptype2,weapsubtype2,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propvalue,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,hostkidoutcome,nreleased,INT_LOG,INT_IDEO,INT_MISC,INT_ANY
2.01509E+11,2015,9,9,0,4,6,37.18266,68.917146,3,0,1,1,1,0,1,0,3,,14,67,4,,,,Taliban,0,-99,0,0,,6,8,,,2,0,0,3,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,4,6,34.784281,69.149364,3,0,1,1,1,0,1,0,3,,4,35,4,14,67,4,Taliban,0,-99,0,1,8,6,8,,,2,0,0,1,0,0,1,4,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,9,,4,34,228,17,94,228,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,12,0,7,4,0,4,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,9,,4,34,228,17,94,228,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,12,0,7,4,0,4,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,9,,4,34,228,17,94,228,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,12,0,7,4,0,4,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,9,,4,34,228,17,94,228,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,11,0,7,3,0,3,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,9,,4,34,228,17,94,228,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,11,0,7,3,0,3,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,9,,4,34,228,17,94,228,Houthi extremists (Ansar Allah),0,-99,0,0,,13,,,,11,0,7,3,0,3,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,67,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,1,0,0,3,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,67,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,1,0,0,3,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,1,0,0,3,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,0,0,0,2,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,0,0,0,2,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,0,0,0,2,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,0,0,0,3,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,0,0,0,3,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,9,0,95,10,33.864799,42.536385,1,1,1,1,1,0,1,1,3,,4,27,95,17,94,95,Islamic State of Iraq and the Levant (ISIL),0,-99,0,1,8,6,13,6,16,15,0,2,13,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,9,1,182,11,3.204336,45.347364,1,0,1,1,1,0,1,0,6,,14,113,182,,,,Al-Shabaab,0,-99,0,0,,9,23,,,3,0,0,0,0,0,0,,,1,3,0,,4,,,0,,,,,4,0,0,0,0,0
2.01509E+11,2015,9,10,0,4,6,33.581484,68.45795,1,0,1,1,1,0,1,0,3,,3,23,4,,,,Taliban,0,-99,0,1,8,6,8,,,5,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,10,0,95,10,33.39783,43.314979,1,0,1,1,1,0,1,0,3,,2,15,95,,,,Islamic State of Iraq and the Levant (ISIL),0,1,0,1,8,6,11,,,0,0,0,1,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,10,0,95,10,33.440707,43.969894,1,0,1,1,1,0,1,1,3,,4,34,95,17,94,95,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,15,13,,10,0,1,14,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,11,0,4,6,33.54288,68.485364,1,0,1,1,1,0,1,0,3,,2,20,4,3,23,4,Taliban,0,-99,0,1,8,6,16,,,2,0,0,3,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,11,0,4,6,37.669853,70.558411,3,0,1,1,1,0,1,0,2,,2,21,4,,,,Taliban,0,-99,0,1,7,5,5,,,0,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,11,0,4,6,32.07005,66.132969,3,0,1,1,1,0,1,1,3,,3,22,4,,,,Taliban,0,-99,0,0,,6,13,13,,12,0,12,8,0,4,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,11,0,4,6,37.650727,70.636662,3,0,1,1,1,0,1,0,6,,15,85,4,,,,Taliban,0,-99,0,0,,13,,,,1,0,0,0,0,0,0,,,1,1,0,-99,,,,0,,,,,4,0,0,0,0,0
2.01509E+11,2015,9,11,0,4,6,35.40976,71.338548,3,0,1,1,1,0,1,0,9,,3,24,4,14,67,4,Taliban,0,-99,0,1,8,13,,,,19,0,15,25,0,12,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,11,0,147,11,9.203496,12.49539,1,1,1,1,1,0,1,0,3,,14,65,147,,,,Boko Haram,0,-99,0,0,,6,17,,,7,0,0,20,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,11,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,0,3,,14,74,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,1,7,6,16,,,1,0,0,5,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,11,0,147,11,12.672806,13.616001,1,1,1,1,1,0,1,0,6,,19,105,147,,,,Boko Haram,0,-99,0,0,,9,23,,,1,0,0,0,0,0,0,,,1,1,0,-99,,,,0,,,,,4,0,0,0,0,0
2.01509E+11,2015,9,11,0,147,11,12.672892,13.615985,1,0,1,1,1,0,1,0,6,,17,94,147,,,,Boko Haram,0,-99,0,0,,9,23,,,1,0,0,0,0,0,0,,,1,1,0,-99,,,,0,,,,,4,0,0,0,0,0
2.01509E+11,2015,9,11,0,228,10,15.515888,45.449807,1,0,1,1,1,0,1,0,3,,14,74,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,20,0,0,16,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,11,0,200,10,33.515244,36.292084,1,0,1,1,1,1,1,0,3,,14,75,200,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,11,,,11,0,0,20,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,11,0,200,10,33.515244,36.292084,1,0,1,1,1,1,1,0,3,,14,75,200,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,11,,,1,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,11,0,200,10,33.515244,36.292084,1,0,1,1,1,1,1,0,3,,14,75,200,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,11,,,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,11,0,200,10,33.515244,36.292084,1,0,1,1,1,1,1,0,3,,14,75,200,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,11,,,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,11,0,200,10,33.515244,36.292084,1,0,1,1,1,1,1,0,3,,14,75,200,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,11,,,0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,12,1,4,6,36.464822,65.811708,2,0,1,1,1,0,1,0,6,,2,18,4,,,,Taliban,0,-99,0,0,,5,5,,,0,0,0,0,0,0,0,,,1,4,0,,2,,,0,,,,,2,4,0,0,0,0
2.01509E+11,2015,9,12,0,4,6,33.510297,70.051889,2,0,1,1,1,0,1,0,2,,3,22,4,,,,Taliban,0,-99,0,1,8,5,5,,,13,0,12,15,0,12,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,12,1,4,6,37.528069,70.380204,3,0,1,1,1,0,1,0,6,7,7,47,422,,,,Taliban,0,-99,0,0,,5,5,8,18,0,0,0,5,0,0,1,3,-99,1,5,0,,1,,,0,,,,,2,5,0,1,1,1
2.01509E+11,2015,9,12,0,95,10,33.669689,44.381317,1,0,1,1,1,0,1,0,3,,14,74,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,1,7,6,16,,,2,0,0,9,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,12,0,95,10,36.354145,43.14357,1,0,1,1,1,0,1,0,6,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,1,7,9,23,,,2,0,0,0,0,0,0,,,1,2,0,-99,,,,0,,,,,4,0,0,1,0,1
2.01509E+11,2015,9,12,0,95,10,34.928632,43.495831,3,0,1,1,1,0,0,1,3,,4,34,95,,,,Islamic State of Iraq and the Levant (ISIL),0,2,0,1,7,6,15,,,2,0,2,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,12,0,95,10,34.92485,43.491413,1,0,1,1,1,0,1,0,9,,14,75,95,,,,Islamic State of Iraq and the Levant (ISIL),0,16,0,0,,13,,,,18,0,16,8,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,12,0,95,10,35.45211,44.375465,1,0,1,1,1,0,1,0,3,,14,67,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,16,,,9,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,12,1,95,10,36.354145,43.14357,1,0,1,1,1,0,1,0,1,,10,54,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,5,5,,,1,0,0,0,0,0,0,,,1,1,0,,1,,,0,,,,,4,0,0,1,0,1
2.01509E+11,2015,9,12,1,153,6,32.461137,70.491069,1,0,1,1,1,0,1,0,6,,17,94,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,7,5,5,,,1,0,0,0,0,0,0,,,1,4,0,,1,,,0,,,,,6,3,0,0,0,0
2.01509E+11,2015,9,13,0,37,11,11.162543,14.013976,1,0,1,1,1,1,1,1,3,,14,67,37,,,,Boko Haram,0,1,0,0,,6,13,,,4,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,1,1,0,1
2.01509E+11,2015,9,13,0,37,11,11.162543,14.013976,1,0,1,1,1,1,1,1,3,,14,67,37,,,,Boko Haram,0,1,0,0,,6,13,,,5,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,1,1,0,1
2.01509E+11,2015,9,13,0,182,11,3.202662,45.347978,1,0,1,1,1,0,1,0,6,,14,67,182,,,,Al-Shabaab,0,-99,0,1,8,9,23,,,3,0,0,0,0,0,1,4,-99,1,3,0,-99,,,,0,,,,,4,0,0,0,0,0
2.01509E+11,2015,9,14,0,4,6,33.542622,68.415329,1,0,1,1,1,0,1,1,3,2,3,26,4,,,,Taliban,0,6,0,1,8,6,15,6,11,7,0,3,11,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,14,0,200,10,36.503593,40.740627,1,0,1,1,1,1,1,1,3,,17,94,200,14,67,200,Islamic State of Iraq and the Levant (ISIL),0,1,0,1,7,6,15,,,14,0,1,35,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,14,0,147,11,9.539536,8.899852,2,0,1,1,1,1,1,0,2,,14,67,147,,,,Fulani extremists,0,-99,0,0,,5,5,,,3,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,-9,-9,0,-9
2.01509E+11,2015,9,14,0,147,11,9.542234,8.899672,2,0,1,1,1,1,1,0,2,,14,67,147,,,,Fulani extremists,0,-99,0,0,,5,5,,,3,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,-9,-9,0,-9
2.01509E+11,2015,9,14,0,147,11,9.542234,8.899672,2,0,1,1,1,1,1,0,2,,14,67,147,,,,Fulani extremists,0,-99,0,0,,5,5,,,3,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,-9,-9,0,-9
2.01509E+11,2015,9,14,0,147,11,9.542234,8.899672,2,0,1,1,1,1,1,0,2,,14,67,147,,,,Fulani extremists,0,-99,0,0,,5,5,,,3,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,-9,-9,0,-9
2.01509E+11,2015,9,14,0,147,11,9.542234,8.899672,2,0,1,1,1,1,1,0,2,,14,67,147,,,,Fulani extremists,0,-99,0,0,,5,5,,,3,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,-9,-9,0,-9
2.01509E+11,2015,9,14,0,147,11,9.542234,8.899672,2,0,1,1,1,1,1,0,2,,14,67,147,,,,Fulani extremists,0,-99,0,0,,5,5,,,3,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,-9,-9,0,-9
2.01509E+11,2015,9,14,0,147,11,9.542234,8.899672,2,0,1,1,1,1,1,0,2,,14,67,147,,,,Fulani extremists,0,-99,0,0,,5,5,,,2,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,-9,-9,0,-9
2.01509E+11,2015,9,14,0,95,10,33.388054,43.5317,1,0,1,1,1,0,1,0,3,,14,75,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,6,11,,,2,0,0,10,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,14,0,200,10,36.503593,40.740627,1,0,1,1,1,1,1,1,3,,4,27,200,14,67,200,Islamic State of Iraq and the Levant (ISIL),0,1,0,1,7,6,15,,,14,0,1,35,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,15,0,4,6,34.920065,69.818279,3,0,1,1,1,0,1,0,3,,14,74,4,,,,Taliban,0,-99,0,0,,6,12,,,2,0,0,7,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,15,0,4,6,33.373471,68.457719,1,0,1,1,1,0,1,0,2,,4,34,4,14,73,4,Taliban,0,-99,0,1,10,5,5,,,6,0,0,1,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,15,0,147,11,8.183163,9.748886,2,0,1,1,1,0,1,0,9,,14,67,147,,,,Fulani extremists,0,-99,0,0,,13,,,,9,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,-9,-9,0,-9
2.01509E+11,2015,9,15,0,200,10,36.503593,40.740627,1,0,1,1,1,0,1,1,3,,2,21,200,,,,Islamic State of Iraq and the Levant (ISIL),0,1,0,1,7,6,15,,,8,0,1,21,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,15,0,4,6,32.729749,68.390119,3,0,1,1,1,0,1,0,9,,3,22,4,,,,Taliban,0,-99,0,0,,13,,,,8,0,5,5,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,15,0,4,6,35.778866,65.833987,1,0,1,1,1,0,1,0,9,,3,24,4,,,,Taliban,0,-99,0,0,,13,,,,3,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,15,0,4,6,32.636459,65.893592,1,1,1,1,1,0,0,0,1,,14,68,4,,,,Taliban,0,1,0,0,,5,3,,,1,0,1,1,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,16,0,182,11,4.73538,45.2024,1,1,1,1,1,0,1,0,2,,2,15,182,2,18,182,Al-Shabaab,0,-99,0,1,8,5,5,,,6,0,6,2,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,16,0,4,6,34.591139,68.957643,3,0,1,1,1,0,1,1,3,,2,21,4,,,,Taliban,0,1,0,1,8,6,15,,,5,0,1,41,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,16,0,95,10,33.318736,43.783643,1,0,1,1,1,0,0,0,9,,14,75,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,3,0,3,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,16,0,4,6,32.937715,66.687686,3,0,1,1,1,0,1,0,9,,3,22,4,,,,Taliban,0,-99,0,1,8,13,,,,1,0,0,4,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,16,0,4,6,36.677784,66.674957,3,0,1,1,1,0,1,0,3,,3,25,4,,,,Taliban,0,-99,0,1,7,6,8,,,0,0,0,4,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,17,0,95,10,33.303566,44.371773,1,0,1,1,1,1,1,1,3,,3,24,95,14,74,95,Islamic State of Iraq and the Levant (ISIL),0,1,0,1,7,6,13,,,11,0,1,30,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,17,0,95,10,33.303566,44.371773,1,0,1,1,1,1,1,1,3,,3,24,95,14,74,95,Islamic State of Iraq and the Levant (ISIL),0,1,0,1,7,6,13,,,6,0,1,17,0,0,-9,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,17,0,4,6,32.362353,62.129949,3,0,1,1,1,1,1,0,9,,3,22,4,,,,Taliban,0,-99,0,1,8,13,,,,3,0,0,6,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,17,0,4,6,32.362353,62.129949,3,0,1,1,1,1,1,0,9,,3,22,4,,,,Taliban,0,-99,0,1,8,13,,,,3,0,0,6,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,16,0,4,6,31.516548,65.870557,1,1,1,1,1,0,1,1,3,,4,37,422,14,67,4,Taliban,0,1,0,1,8,6,15,,,1,0,1,1,0,0,1,3,-99,0,,,,,,,,,,,,,,0,1,1,1
2.01509E+11,2015,9,17,0,182,11,-0.357847,42.54665,1,0,1,1,1,0,1,0,3,,4,36,182,14,67,182,Al-Shabaab,0,-99,0,1,8,6,12,,,3,0,0,7,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,17,0,228,10,14.158611,45.472778,3,0,1,1,1,0,1,0,3,,14,67,228,,,,Al-Qaida in the Arabian Peninsula (AQAP),0,-99,0,1,7,6,8,,,9,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,15,0,153,6,24.891115,67.143311,1,0,1,1,1,0,1,0,2,,3,25,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,0,,5,5,,,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,17,0,4,6,35.939516,64.924174,2,0,1,1,1,0,1,0,2,,14,73,4,,,,Taliban,0,-99,0,0,,5,5,,,1,0,0,4,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,18,0,4,6,31.966073,65.53099,1,0,1,1,1,0,1,0,2,,3,24,4,,,,Taliban,0,-99,0,1,8,5,5,,,3,0,1,1,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,18,0,4,6,32.342871,66.685427,3,0,1,1,1,0,1,0,8,,3,24,4,,,,Taliban,0,-99,0,1,8,2,1,,,8,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,18,0,4,6,34.957191,70.749937,3,0,1,1,1,0,1,0,2,,3,25,4,,,,Taliban,0,-99,0,0,,5,5,,,2,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,18,0,4,6,37.06663,71.131616,2,0,1,1,1,0,1,0,9,,3,24,4,,,,Taliban,0,-99,0,1,8,13,,,,6,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,18,0,153,6,34.666544,72.510598,1,0,1,1,1,0,1,0,2,,2,20,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,10,5,5,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,18,0,147,11,11.829979,12.630177,1,1,1,1,1,0,1,0,2,,19,99,147,,,,Boko Haram,0,-99,0,0,,5,5,,,3,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,19,1,4,6,33.318492,68.452609,2,0,1,1,1,0,1,0,6,,14,67,4,,,,Taliban,0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,1,5,0,,1,,,0,,,,,2,5,0,0,0,0
2.01509E+11,2015,9,19,0,95,10,35.007987,43.503203,1,0,1,1,1,0,1,1,3,,1,1,95,4,34,95,Islamic State of Iraq and the Levant (ISIL),0,2,0,0,,6,15,,,4,0,2,5,0,0,1,4,-99,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,19,0,153,6,34.182049,71.550125,1,0,1,1,1,0,1,0,2,,3,23,153,,,,Tehrik-i-Taliban Pakistan (TTP),0,-99,0,1,10,5,5,,,1,0,0,3,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,19,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,1,7,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,5,0,0,8,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,19,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,1,6,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,5,0,0,8,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,19,0,228,10,13.586484,44.024105,1,0,1,1,1,1,1,0,3,,14,75,228,,,,Houthi extremists (Ansar Allah),0,-99,0,0,,6,11,,,5,0,0,8,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,19,1,200,10,36.201721,37.14352,1,0,1,1,1,0,1,0,6,,14,68,12,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,0,,13,,,,0,0,0,0,0,0,0,,,1,2,0,,13,,,0,,,,,2,2,0,1,1,1
2.01509E+11,2015,9,19,1,228,10,15.325443,44.211895,1,0,1,1,1,0,1,0,6,,7,47,422,,,,Houthi extremists (Ansar Allah),0,-99,0,1,8,13,,,,0,0,0,0,0,0,0,,,1,2,2,,-99,,,0,,,,,2,2,0,1,1,1
2.01509E+11,2015,9,20,0,37,11,11.046735,14.140454,1,0,1,1,1,0,1,1,3,,3,24,37,14,67,37,Boko Haram,0,2,0,0,,6,13,,,5,0,2,29,0,0,0,,,0,,,,,,,,,,,,,,1,1,0,1
2.01509E+11,2015,9,20,0,4,6,31.129304,65.765101,3,0,1,1,1,0,1,1,3,,3,22,4,14,67,4,Taliban,0,1,0,1,10,6,15,,,1,0,1,3,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,20,0,4,6,36.266933,68.019691,1,0,1,1,1,0,1,0,3,,3,23,4,14,67,4,Taliban,0,-99,0,0,,6,15,,,0,0,0,5,0,0,0,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,19,0,4,6,33.499989,69.098707,3,0,1,1,1,0,1,0,3,,3,23,4,,,,Taliban,0,-99,0,0,,6,16,,,5,0,0,0,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,20,0,4,6,34.875656,71.152008,1,0,1,1,1,0,1,0,3,,14,74,4,,,,Taliban,0,-99,0,0,,6,29,,,0,0,0,28,0,0,1,3,-99,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,20,0,147,11,11.840929,13.141459,1,0,1,1,1,1,1,1,3,,15,86,147,,,,Boko Haram,0,1,0,0,,6,13,,,19,0,1,30,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,20,0,147,11,11.840929,13.141459,1,0,1,1,1,1,1,0,3,,1,11,147,,,,Boko Haram,0,-99,0,0,,6,17,,,18,0,0,30,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,20,0,147,11,12.672892,13.615985,1,0,1,1,1,0,1,1,3,,14,74,147,,,,Boko Haram,0,1,0,0,,6,13,,,28,0,1,62,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,20,0,147,11,11.840929,13.141459,1,0,1,1,1,1,1,0,3,,14,74,147,,,,Boko Haram,0,1,0,0,,6,16,,,19,0,1,30,0,0,-9,,,0,,,,,,,,,,,,,,0,0,0,0
2.01509E+11,2015,9,20,0,95,10,33.813793,44.657238,1,0,1,1,1,0,1,0,3,2,3,23,95,,,,Islamic State of Iraq and the Levant (ISIL),0,-99,0,1,7,6,16,5,5,1,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,0,1,0,1
2.01509E+11,2015,9,20,0,4,6,34.282591,63.010958,1,0,1,1,1,0,0,0,9,,3,24,4,,,,Taliban,0,-99,0,0,,13,,,,2,0,2,3,0,3,0,,,0,,,,,,,,,,,,,,0,0,0,0
